Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
13,2021-10-18 08:23:27,Leg Work out,10864,Hack Squat,4,70.30681735,12,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Leg Press,1,111.1301307,13,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Leg Press,2,111.1301307,13,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Leg Press,D,102.0582833,20,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Seated Leg Curl (Machine),1,47.62719885,15,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Seated Leg Curl (Machine),2,47.62719885,12,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Seated Leg Curl (Machine),3,47.62719885,12,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Leg Extension (Machine),1,22.6796185,12,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Leg Extension (Machine),2,22.6796185,12,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Leg Extension (Machine),3,22.6796185,12,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Seated Calf Raise (Plate Loaded),1,45.359237,12,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Seated Calf Raise (Plate Loaded),2,45.359237,12,,,,,
13,2021-10-18 08:23:27,Leg Work out,10864,Seated Calf Raise (Plate Loaded),3,45.359237,12,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Chin Up (Assisted),1,36.2873896,8,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Chin Up (Assisted),2,36.2873896,7,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Incline Bench Press (Dumbbell),1,22.6796185,10,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Incline Bench Press (Dumbbell),2,22.6796185,10,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Incline Bench Press (Dumbbell),3,22.6796185,10,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Bent Over One Arm Row (Dumbbell),1,24.94758035,11,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Bent Over One Arm Row (Dumbbell),2,24.94758035,11,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Bent Over One Arm Row (Dumbbell),3,24.94758035,11,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Bench Press (Smith Machine),1,72.5747792,10,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Bench Press (Smith Machine),2,72.5747792,10,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Bench Press (Smith Machine),3,72.5747792,10,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Chin Up (Assisted),1,45.359237,8,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Chin Up (Assisted),2,45.359237,8,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Chest Fly,1,58.9670081,12,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Chest Fly,2,58.9670081,12,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Chest Fly,3,58.9670081,12,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Seated Row (Machine),1,49.8951607,12,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Seated Row (Machine),2,49.8951607,12,,,,,
14,2021-10-19 08:12:34,Chest and back,3459,Seated Row (Machine),3,49.8951607,12,,,,,
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Overhead Press (Smith Machine),1,43.09127515,13,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Overhead Press (Smith Machine),2,43.09127515,13,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Overhead Press (Smith Machine),3,43.09127515,13,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Overhead Press (Smith Machine),D,34.01942775,15,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Lateral Raise (Machine),1,38.55535145,15,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Lateral Raise (Machine),2,38.55535145,15,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Lateral Raise (Machine),D,31.7514659,16,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Reverse Fly (Cable),1,5.669904625,15,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Reverse Fly (Cable),2,5.669904625,15,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Reverse Fly (Cable),3,5.669904625,15,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Bicep Curl (Cable),1,14.74175203,12,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Bicep Curl (Cable),2,14.74175203,12,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Bicep Curl (Cable),3,14.74175203,12,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Triceps Extension,D,36.2873896,16,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Triceps Extension,D,27.2155422,12,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Triceps Extension,D,18.1436948,15,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Hammer Curl (Cable),1,31.7514659,15,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Hammer Curl (Cable),2,31.7514659,12,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Hammer Curl (Cable),3,31.7514659,13,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Skullcrusher (Barbell),1,15.87573295,12,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Skullcrusher (Barbell),2,15.87573295,12,,,,,Shoulders and Arms
15,2021-10-20 08:24:14,Shoulders and Arms,2765,Skullcrusher (Barbell),3,15.87573295,12,,,,,Shoulders and Arms
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Bench Press (Dumbbell),1,24.94758035,10,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Bench Press (Dumbbell),2,24.94758035,10,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Bench Press (Dumbbell),3,24.94758035,10,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Lat Pulldown (Cable),1,54.4310844,11,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Lat Pulldown (Cable),2,54.4310844,11,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Lat Pulldown (Cable),D,49.8951607,13,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Incline Chest Press (Machine),1,22.6796185,12,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Incline Chest Press (Machine),2,22.6796185,12,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Incline Chest Press (Machine),D,18.1436948,15,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Seated Row (Cable),1,40.8233133,12,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Seated Row (Cable),2,40.8233133,15,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Seated Row (Cable),3,40.8233133,15,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Bicep Curl (Cable),1,31.7514659,12,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Bicep Curl (Cable),2,31.7514659,12,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,Bicep Curl (Cable),3,31.7514659,12,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,spider curl,1,9.0718474,12,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,spider curl,2,9.0718474,12,,,,,
16,2021-10-21 08:19:30,Chest/Back/Biceps,3063,spider curl,3,9.0718474,12,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Seated Overhead Press (Dumbbell),1,15.87573295,12,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Seated Overhead Press (Dumbbell),2,15.87573295,12,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Seated Overhead Press (Dumbbell),3,15.87573295,12,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Hack Squat,1,70.30681735,15,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Hack Squat,2,70.30681735,15,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Hack Squat,D,61.23496995,16,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Hack Squat,D,47.62719885,20,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Lateral Raise (Cable),1,9.0718474,15,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Lateral Raise (Cable),2,9.0718474,15,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Lateral Raise (Cable),D,6.80388555,16,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Lunge (Barbell),1,9.0718474,10,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Lunge (Barbell),2,9.0718474,10,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Lunge (Barbell),3,9.0718474,10,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Romanian Deadlift (Barbell),1,65.77089365,12,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Romanian Deadlift (Barbell),2,65.77089365,10,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Romanian Deadlift (Barbell),3,65.77089365,10,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Triceps Extension,1,36.2873896,15,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Triceps Extension,2,36.2873896,12,,,,,
17,2021-10-22 08:23:15,Shoulders/Legs/Triceps,3622,Triceps Extension,3,36.2873896,10,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Hack Squat,1,70.30681735,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Hack Squat,2,70.30681735,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Hack Squat,3,70.30681735,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Hack Squat,4,70.30681735,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Leg Press,1,115.6660544,15,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Leg Press,2,115.6660544,15,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Leg Press,D,106.594207,20,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Seated Leg Curl (Machine),1,47.62719885,15,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Seated Leg Curl (Machine),2,47.62719885,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Seated Leg Curl (Machine),3,47.62719885,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Leg Extension (Machine),1,22.6796185,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Leg Extension (Machine),2,22.6796185,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Leg Extension (Machine),3,22.6796185,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Seated Calf Raise (Plate Loaded),1,45.359237,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Seated Calf Raise (Plate Loaded),2,45.359237,13,,,,,
18,2021-10-25 08:13:33,Leg Work out,3352,Seated Calf Raise (Plate Loaded),3,45.359237,13,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Chin Up (Assisted),1,36.2873896,8,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Chin Up (Assisted),2,36.2873896,8,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Incline Bench Press (Dumbbell),1,22.6796185,11,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Incline Bench Press (Dumbbell),2,22.6796185,11,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Incline Bench Press (Dumbbell),3,22.6796185,11,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Bent Over One Arm Row (Dumbbell),1,24.94758035,12,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Bent Over One Arm Row (Dumbbell),2,24.94758035,12,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Bent Over One Arm Row (Dumbbell),3,24.94758035,12,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Bench Press (Smith Machine),1,72.5747792,11,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Bench Press (Smith Machine),2,72.5747792,11,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Chin Up (Assisted),1,45.359237,9,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Chin Up (Assisted),2,45.359237,9,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Chest Fly,1,58.9670081,13,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Chest Fly,2,58.9670081,13,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Chest Fly,3,58.9670081,13,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Seated Row (Machine),1,49.8951607,13,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Seated Row (Machine),2,49.8951607,13,,,,,
19,2021-10-26 10:50:41,Chest and back,3568,Seated Row (Machine),3,49.8951607,13,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Bench Press (Dumbbell),1,24.94758035,11,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Bench Press (Dumbbell),2,24.94758035,11,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Bench Press (Dumbbell),3,24.94758035,11,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Lat Pulldown (Cable),1,54.4310844,12,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Lat Pulldown (Cable),2,54.4310844,12,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Lat Pulldown (Cable),D,52.16312255,15,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Incline Chest Press (Machine),1,22.6796185,13,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Incline Chest Press (Machine),2,22.6796185,13,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Incline Chest Press (Machine),D,18.1436948,16,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Seated Row (Cable),1,45.359237,10,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Seated Row (Cable),2,45.359237,10,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Seated Row (Cable),3,45.359237,12,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Bicep Curl (Cable),1,31.7514659,13,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Bicep Curl (Cable),2,31.7514659,13,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,Bicep Curl (Cable),3,31.7514659,13,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,spider curl,1,9.0718474,12,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,spider curl,2,9.0718474,12,,,,,
20,2021-11-04 14:40:05,Chest/Back/Biceps,2049,spider curl,3,9.0718474,12,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Seated Overhead Press (Dumbbell),1,15.87573295,13,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Seated Overhead Press (Dumbbell),2,15.87573295,13,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Seated Overhead Press (Dumbbell),3,15.87573295,13,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Hack Squat,1,70.30681735,16,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Hack Squat,2,70.30681735,16,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Hack Squat,D,61.23496995,16,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Hack Squat,D,47.62719885,15,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Lateral Raise (Cable),1,9.0718474,16,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Lateral Raise (Cable),2,9.0718474,16,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Lateral Raise (Cable),D,6.80388555,17,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Single leg press ,1,27.2155422,12,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Single leg press ,2,27.2155422,12,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Single leg press ,3,27.2155422,12,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Romanian Deadlift (Barbell),1,65.77089365,11,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Romanian Deadlift (Barbell),2,65.77089365,11,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Romanian Deadlift (Barbell),3,65.77089365,11,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Triceps Extension,1,40.8233133,15,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Triceps Extension,2,40.8233133,12,,,,,
21,2021-11-05 12:17:10,Shoulders/Legs/Triceps,3003,Triceps Extension,3,40.8233133,10,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Squat (Barbell),1,61.23496995,12,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Squat (Barbell),2,61.23496995,12,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Squat (Barbell),3,61.23496995,12,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Squat (Barbell),4,61.23496995,12,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Leg Press,1,111.1301307,14,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Leg Press,2,111.1301307,14,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Leg Press,D,102.0582833,21,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Seated Leg Curl (Machine),1,47.62719885,15,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Seated Leg Curl (Machine),2,47.62719885,15,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Seated Leg Curl (Machine),3,47.62719885,15,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Leg Extension (Machine),1,22.6796185,15,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Leg Extension (Machine),2,22.6796185,14,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Leg Extension (Machine),3,22.6796185,14,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Standing Calf Raise (Barbell),1,61.23496995,12,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Standing Calf Raise (Barbell),2,61.23496995,12,,,,,
22,2021-11-08 15:44:16,Leg Work out 2,3480,Standing Calf Raise (Barbell),3,61.23496995,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chin Up (Assisted),1,45.359237,10,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chin Up (Assisted),2,45.359237,10,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chest Press (Machine),1,24.94758035,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chest Press (Machine),2,24.94758035,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chest Press (Machine),3,24.94758035,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Iso-Lateral Row (Machine),1,24.94758035,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Iso-Lateral Row (Machine),2,24.94758035,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Iso-Lateral Row (Machine),3,24.94758035,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Bench Press (Smith Machine),1,70.30681735,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Bench Press (Smith Machine),2,70.30681735,12,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Bench Press (Smith Machine),D,61.23496995,13,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chin Up (Assisted),1,45.359237,10,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chin Up (Assisted),2,45.359237,8,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chest Fly,1,58.9670081,14,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chest Fly,2,58.9670081,14,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Chest Fly,3,58.9670081,14,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Seated Row (Machine),1,49.8951607,14,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Seated Row (Machine),2,49.8951607,14,,,,,
23,2021-11-09 13:02:25,Chest and back,2991,Seated Row (Machine),3,49.8951607,14,,,,,
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Overhead Press (Smith Machine),1,43.09127515,13,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Overhead Press (Smith Machine),2,43.09127515,13,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Overhead Press (Smith Machine),3,43.09127515,13,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Overhead Press (Smith Machine),D,38.55535145,15,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Lateral Raise (Machine),1,38.55535145,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Lateral Raise (Machine),2,38.55535145,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Lateral Raise (Machine),D,34.01942775,16,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Reverse Fly (Cable),1,5.669904625,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Reverse Fly (Cable),2,5.669904625,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Reverse Fly (Cable),3,5.669904625,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Bicep Curl (Cable),1,19.27767573,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Bicep Curl (Cable),2,19.27767573,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Bicep Curl (Cable),3,19.27767573,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Triceps Extension,D,19.3683942,15,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Triceps Extension,D,14.74175203,12,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Triceps Extension,D,10.20582833,15,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Hammer Curl (Cable),1,14.74175203,13,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Hammer Curl (Cable),2,14.74175203,13,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Hammer Curl (Cable),3,14.74175203,13,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Skullcrusher (Barbell),1,13.6077711,15,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Skullcrusher (Barbell),2,13.6077711,15,,,,,Shoulders and Arms
24,2021-11-10 13:01:59,Shoulders and Arms,2664,Skullcrusher (Barbell),3,13.6077711,15,,,,,Shoulders and Arms
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Bench Press (Dumbbell),1,24.94758035,11,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Bench Press (Dumbbell),2,24.94758035,12,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Bench Press (Dumbbell),3,24.94758035,12,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Lat Pulldown (Cable),1,54.4310844,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Lat Pulldown (Cable),2,54.4310844,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Lat Pulldown (Cable),D,49.8951607,15,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Incline Chest Press (Machine),1,22.6796185,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Incline Chest Press (Machine),2,22.6796185,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Incline Chest Press (Machine),D,18.1436948,20,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Seated Row (Machine),1,52.16312255,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Seated Row (Machine),2,52.16312255,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Seated Row (Machine),3,52.16312255,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Bicep Curl (Cable),1,31.7514659,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Bicep Curl (Cable),2,31.7514659,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Bicep Curl (Cable),3,31.7514659,13,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Preacher Curl (Dumbbell),1,9.0718474,12,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Preacher Curl (Dumbbell),2,9.0718474,12,,,,,
25,2021-11-11 11:08:15,Chest/Back/Biceps,2610,Preacher Curl (Dumbbell),3,9.0718474,12,,,,,
26,2021-11-12 10:53:35,Shoulders/Legs/Triceps,2934,Seated Overhead Press (Dumbbell),1,15.87573295,14,,,,,
26,2021-11-12 10:53:35,Shoulders/Legs/Triceps,2934,Seated Overhead Press (Dumbbell),2,15.87573295,14,,,,,
26,2021-11-12 10:53:35,Shoulders/Legs/Triceps,2934,Leg Press,1,111.1301307,14,,,,,
26,2021-11-12 10:53:35,Shoulders/Legs/Triceps,2934,Leg Press,2,111.1301307,14,,,,,
